,Municipality Name,Barangay Name,Population percentage (2020),Population (2020),Population (2015),Change (2015‑2020),Annual Population Growth Rate (2015‑2020),Postal Code,Coastal/Landlocked,Marine Waterbodies,Coordinates,Estimated Elevation above sea level
27,Lubao,San Roque Arbol,1.96%,"3,405","3,154",7.96%,1.62%,2005,coastal,Manila Bay [South China Sea],"14.8982, 120.5433 (14° 54' North, 120° 33' East)",9.2 meters (30.2 feet)
28,Lubao,San Roque Dau,7.47%,"12,955","12,061",7.41%,1.52%,2005,coastal,Manila Bay [South China Sea],"14.9764, 120.5800 (14° 59' North, 120° 35' East)",16.3 meters (53.5 feet)
29,Lubao,San Vicente,0.80%,"1,391","1,751",-20.56%,-4.73%,2005,coastal,Manila Bay [South China Sea],"14.9482, 120.5670 (14° 57' North, 120° 34' East)",13.6 meters (44.6 feet)
30,Lubao,Santa Barbara,1.22%,"2,120","1,902",11.46%,2.31%,2005,coastal,Manila Bay [South China Sea],"14.9303, 120.5938 (14° 56' North, 120° 36' East)",7.7 meters (25.3 feet)
31,Lubao,Santa Catalina,3.26%,"5,648","4,928",14.61%,2.91%,2005,coastal,Manila Bay [South China Sea],"14.9252, 120.5922 (14° 56' North, 120° 36' East)",8.7 meters (28.5 feet)
32,Lubao,Santa Cruz,10.20%,"17,700","16,416",7.82%,1.60%,2005,coastal,Manila Bay [South China Sea],"14.9117, 120.5644 (14° 55' North, 120° 34' East)",9.0 meters (29.5 feet)
33,Lubao,Santa Lucia,1.46%,"2,535","2,168",16.93%,3.35%,2005,coastal,Manila Bay [South China Sea],"14.9354, 120.6010 (14° 56' North, 120° 36' East)",7.9 meters (25.9 feet)
34,Lubao,Santa Maria,0.98%,"1,698","1,564",8.57%,1.75%,2005,coastal,Manila Bay [South China Sea],"14.9238, 120.5727 (14° 55' North, 120° 34' East)",6.8 meters (22.3 feet)
35,Lubao,Santa Monica,3.46%,"6,006","5,724",4.93%,1.02%,2005,coastal,Manila Bay [South China Sea],"14.9573, 120.6083 (14° 57' North, 120° 36' East)",7.1 meters (23.3 feet)
36,Lubao,Santa Rita,1.70%,"2,956","3,516",-15.93%,-3.59%,2005,coastal,Manila Bay [South China Sea],"14.9394, 120.5391 (14° 56' North, 120° 32' East)",13.8 meters (45.3 feet)
37,Lubao,Santa Teresa 1st,2.08%,"3,606","2,856",26.26%,5.03%,2005,coastal,Manila Bay [South China Sea],"14.9263, 120.5569 (14° 56' North, 120° 33' East)",11.1 meters (36.4 feet)
38,Lubao,Santa Teresa 2nd,2.45%,"4,255","3,373",26.15%,5.01%,2005,coastal,Manila Bay [South China Sea],"14.8866, 120.5638 (14° 53' North, 120° 34' East)",6.8 meters (22.3 feet)
39,Lubao,Santiago,2.64%,"4,575","3,940",16.12%,3.20%,2005,coastal,Manila Bay [South China Sea],"14.8983, 120.5208 (14° 54' North, 120° 31' East)",15.0 meters (49.2 feet)
40,Lubao,Santo Cristo,0.66%,"1,137","1,102",3.18%,0.66%,2005,coastal,Manila Bay [South China Sea],"14.9505, 120.5284 (14° 57' North, 120° 32' East)",18.6 meters (61.0 feet)
41,Lubao,Santo Domingo,2.61%,"4,525","3,688",22.70%,4.40%,2005,coastal,Manila Bay [South China Sea],"14.9600, 120.5671 (14° 58' North, 120° 34' East)",17.6 meters (57.7 feet)
42,Lubao,Santo Niño,2.22%,"3,852","3,110",23.86%,4.61%,2005,coastal,Manila Bay [South China Sea],"14.8720, 120.5024 (14° 52' North, 120° 30' East)",13.8 meters (45.3 feet)
43,Lubao,Santo Tomas,3.45%,"5,983","6,365",-6.00%,-1.29%,2005,coastal,Manila Bay [South China Sea],"14.9474, 120.5972 (14° 57' North, 120° 36' East)",8.1 meters (26.6 feet)
0,Mabalacat,Atlu-Bola,3.89%,"11,411","9,704",17.59%,3.47%,2010,landlocked,none (landlocked),"15.2355, 120.5824 (15° 14' North, 120° 35' East)",89.8 meters (294.6 feet)
1,Mabalacat,Bical,1.63%,"4,786","3,901",22.69%,4.40%,2010,landlocked,none (landlocked),"15.1942, 120.6188 (15° 12' North, 120° 37' East)",75.9 meters (249.0 feet)
2,Mabalacat,Bundagul,1.32%,"3,885","3,151",23.29%,4.51%,2010,landlocked,none (landlocked),"15.2299, 120.6065 (15° 14' North, 120° 36' East)",76.2 meters (250.0 feet)
3,Mabalacat,Cacutud,1.02%,"2,997","1,927",55.53%,9.74%,2010,landlocked,none (landlocked),"15.2384, 120.5711 (15° 14' North, 120° 34' East)",101.3 meters (332.3 feet)
4,Mabalacat,Calumpang,0.69%,"2,017","1,812",11.31%,2.28%,2010,landlocked,none (landlocked),"15.2216, 120.5231 (15° 13' North, 120° 31' East)",184.4 meters (605.0 feet)
5,Mabalacat,Camachiles,4.45%,"13,063","11,387",14.72%,2.93%,2010,landlocked,none (landlocked),"15.1945, 120.5951 (15° 12' North, 120° 36' East)",95.1 meters (312.0 feet)
6,Mabalacat,Dapdap,14.22%,"41,695","37,789",10.34%,2.09%,2010,landlocked,none (landlocked),"15.2226, 120.6132 (15° 13' North, 120° 37' East)",73.8 meters (242.1 feet)
7,Mabalacat,Dau,21.27%,"62,378","54,541",14.37%,2.87%,2010,landlocked,none (landlocked),"15.1773, 120.5874 (15° 11' North, 120° 35' East)",105.3 meters (345.5 feet)
8,Mabalacat,Dolores,1.47%,"4,305","2,841",51.53%,9.14%,2010,landlocked,none (landlocked),"15.2352, 120.5680 (15° 14' North, 120° 34' East)",106.8 meters (350.4 feet)
9,Mabalacat,Duquit,4.74%,"13,899","12,268",13.29%,2.66%,2010,landlocked,none (landlocked),"15.1773, 120.6005 (15° 11' North, 120° 36' East)",92.0 meters (301.8 feet)
10,Mabalacat,Lakandula,2.86%,"8,387","6,786",23.59%,4.56%,2010,landlocked,none (landlocked),"15.1737, 120.5840 (15° 10' North, 120° 35' East)",108.7 meters (356.6 feet)
11,Mabalacat,Mabiga,8.20%,"24,042","19,056",26.16%,5.01%,2010,landlocked,none (landlocked),"15.2100, 120.5788 (15° 13' North, 120° 35' East)",108.0 meters (354.3 feet)
12,Mabalacat,Macapagal Village,1.43%,"4,202","3,768",11.52%,2.32%,2010,landlocked,none (landlocked),"15.2112, 120.5376 (15° 13' North, 120° 32' East)",169.2 meters (555.1 feet)
13,Mabalacat,Mamatitang,0.78%,"2,284","2,250",1.51%,0.32%,2010,landlocked,none (landlocked),"15.2328, 120.5750 (15° 14' North, 120° 35' East)",97.6 meters (320.2 feet)
14,Mabalacat,Mangalit,0.33%,954,940,1.49%,0.31%,2010,landlocked,none (landlocked),"15.2264, 120.5805 (15° 14' North, 120° 35' East)",95.4 meters (313.0 feet)
15,Mabalacat,Marcos Village,1.69%,"4,957","2,924",69.53%,11.75%,2010,landlocked,none (landlocked),"15.2089, 120.5309 (15° 13' North, 120° 32' East)",167.5 meters (549.5 feet)
16,Mabalacat,Mawaque,1.26%,"3,692","3,056",20.81%,4.06%,2010,landlocked,none (landlocked),"15.2089, 120.5916 (15° 13' North, 120° 35' East)",96.4 meters (316.3 feet)
17,Mabalacat,Paralayunan,0.62%,"1,830","1,588",15.24%,3.03%,2010,landlocked,none (landlocked),"15.2339, 120.6158 (15° 14' North, 120° 37' East)",69.4 meters (227.7 feet)
18,Mabalacat,Poblacion,0.94%,"2,759","2,782",-0.83%,-0.17%,2010,landlocked,none (landlocked),"15.2255, 120.5734 (15° 14' North, 120° 34' East)",106.5 meters (349.4 feet)
19,Mabalacat,San Francisco,5.00%,"14,661","12,354",18.67%,3.67%,2010,landlocked,none (landlocked),"15.2195, 120.5770 (15° 13' North, 120° 35' East)",106.5 meters (349.4 feet)
20,Mabalacat,San Joaquin,1.82%,"5,325","4,977",6.99%,1.43%,2010,landlocked,none (landlocked),"15.2297, 120.5699 (15° 14' North, 120° 34' East)",107.9 meters (354.0 feet)
21,Mabalacat,Santa Ines,1.55%,"4,535","3,476",30.47%,5.76%,2010,landlocked,none (landlocked),"15.2233, 120.5784 (15° 13' North, 120° 35' East)",103.0 meters (337.9 feet)
22,Mabalacat,Santa Maria,1.08%,"3,167","2,091",51.46%,9.13%,2010,landlocked,none (landlocked),"15.2220, 120.5968 (15° 13' North, 120° 36' East)",88.3 meters (289.7 feet)
23,Mabalacat,Santo Rosario,0.57%,"1,675","2,039",-17.85%,-4.05%,2010,landlocked,none (landlocked),"15.2154, 120.5788 (15° 13' North, 120° 35' East)",102.7 meters (336.9 feet)
24,Mabalacat,Sapang Balen,0.09%,275,168,63.69%,10.93%,2010,landlocked,none (landlocked),"15.2532, 120.6007 (15° 15' North, 120° 36' East)",74.4 meters (244.1 feet)
25,Mabalacat,Sapang Biabas,9.92%,"29,096","28,464",2.22%,0.46%,2010,landlocked,none (landlocked),"15.1955, 120.5996 (15° 12' North, 120° 36' East)",91.6 meters (300.5 feet)
26,Mabalacat,Tabun,7.15%,"20,967","14,759",42.06%,7.67%,2010,landlocked,none (landlocked),"15.2490, 120.5636 (15° 15' North, 120° 34' East)",99.3 meters (325.8 feet)
0,Macabebe,Batasan,5.69%,"4,450","4,494",-0.98%,-0.21%,2018,coastal,Manila Bay [South China Sea],"14.8922, 120.7154 (14° 54' North, 120° 43' East)",7.4 meters (24.3 feet)
1,Macabebe,Caduang Tete,9.09%,"7,104","6,561",8.28%,1.69%,2018,coastal,Manila Bay [South China Sea],"14.9269, 120.7224 (14° 56' North, 120° 43' East)",7.0 meters (23.0 feet)
2,Macabebe,Candelaria,3.88%,"3,030","2,905",4.30%,0.89%,2018,coastal,Manila Bay [South China Sea],"14.8848, 120.7207 (14° 53' North, 120° 43' East)",6.3 meters (20.7 feet)
3,Macabebe,Castuli,1.38%,"1,081","1,219",-11.32%,-2.50%,2018,coastal,Manila Bay [South China Sea],"14.9258, 120.6471 (14° 56' North, 120° 39' East)",6.4 meters (21.0 feet)
4,Macabebe,Consuelo,3.42%,"2,669","2,720",-1.88%,-0.40%,2018,coastal,Manila Bay [South China Sea],"14.8037, 120.6561 (14° 48' North, 120° 39' East)",2.7 meters (8.9 feet)
5,Macabebe,Dalayap,3.41%,"2,668","2,574",3.65%,0.76%,2018,coastal,Manila Bay [South China Sea],"14.8930, 120.6574 (14° 54' North, 120° 39' East)",6.3 meters (20.7 feet)
6,Macabebe,Mataguiti,1.43%,"1,118",819,36.51%,6.77%,2018,coastal,Manila Bay [South China Sea],"14.9215, 120.6928 (14° 55' North, 120° 42' East)",5.2 meters (17.1 feet)
7,Macabebe,San Esteban,8.39%,"6,553","5,002",31.01%,5.85%,2018,coastal,Manila Bay [South China Sea],"14.8553, 120.6476 (14° 51' North, 120° 39' East)",3.1 meters (10.2 feet)
8,Macabebe,San Francisco,2.59%,"2,024","1,820",11.21%,2.26%,2018,coastal,Manila Bay [South China Sea],"14.9006, 120.7270 (14° 54' North, 120° 44' East)",7.9 meters (25.9 feet)
9,Macabebe,San Gabriel,5.15%,"4,025","3,948",1.95%,0.41%,2018,coastal,Manila Bay [South China Sea],"14.9115, 120.7193 (14° 55' North, 120° 43' East)",7.4 meters (24.3 feet)
10,Macabebe,San Isidro,3.09%,"2,412","2,001",20.54%,4.01%,2018,coastal,Manila Bay [South China Sea],"14.9024, 120.7190 (14° 54' North, 120° 43' East)",6.2 meters (20.3 feet)
11,Macabebe,San Jose,5.10%,"3,984","3,751",6.21%,1.28%,2018,coastal,Manila Bay [South China Sea],"14.9085, 120.6819 (14° 55' North, 120° 41' East)",5.5 meters (18.0 feet)
12,Macabebe,San Juan,3.62%,"2,827","2,504",12.90%,2.59%,2018,coastal,Manila Bay [South China Sea],"14.9119, 120.7046 (14° 55' North, 120° 42' East)",6.2 meters (20.3 feet)
13,Macabebe,San Rafael,4.60%,"3,592","3,411",5.31%,1.09%,2018,coastal,Manila Bay [South China Sea],"14.9047, 120.7003 (14° 54' North, 120° 42' East)",5.8 meters (19.0 feet)
14,Macabebe,San Roque,5.28%,"4,127","4,304",-4.11%,-0.88%,2018,coastal,Manila Bay [South China Sea],"14.9092, 120.7149 (14° 55' North, 120° 43' East)",7.9 meters (25.9 feet)
15,Macabebe,San Vicente,4.20%,"3,281","2,808",16.84%,3.33%,2018,coastal,Manila Bay [South China Sea],"14.8974, 120.7256 (14° 54' North, 120° 44' East)",8.2 meters (26.9 feet)
16,Macabebe,Santa Cruz,0.57%,442,"1,208",-63.41%,-19.07%,2018,coastal,Manila Bay [South China Sea],"14.9069, 120.7160 (14° 54' North, 120° 43' East)",9.0 meters (29.5 feet)
17,Macabebe,Santa Lutgarda,1.40%,"1,098",991,10.80%,2.18%,2018,coastal,Manila Bay [South China Sea],"14.9053, 120.6976 (14° 54' North, 120° 42' East)",5.8 meters (19.0 feet)
18,Macabebe,Santa Maria,6.56%,"5,128","5,756",-10.91%,-2.40%,2018,coastal,Manila Bay [South China Sea],"14.9077, 120.6849 (14° 54' North, 120° 41' East)",6.7 meters (22.0 feet)
19,Macabebe,Santa Rita,4.61%,"3,603","3,470",3.83%,0.79%,2018,coastal,Manila Bay [South China Sea],"14.8990, 120.7157 (14° 54' North, 120° 43' East)",8.0 meters (26.2 feet)
20,Macabebe,Santo Niño,3.36%,"2,625","2,720",-3.49%,-0.75%,2018,coastal,Manila Bay [South China Sea],"14.9077, 120.6926 (14° 54' North, 120° 42' East)",6.6 meters (21.7 feet)
21,Macabebe,Santo Rosario,3.28%,"2,561","3,114",-17.76%,-4.03%,2018,coastal,Manila Bay [South China Sea],"14.9087, 120.7113 (14° 55' North, 120° 43' East)",7.2 meters (23.6 feet)
22,Macabebe,Saplad David,1.59%,"1,239","1,516",-18.27%,-4.16%,2018,coastal,Manila Bay [South China Sea],"14.9279, 120.7074 (14° 56' North, 120° 42' East)",5.8 meters (19.0 feet)
23,Macabebe,Tacasan,3.14%,"2,453","2,416",1.53%,0.32%,2018,coastal,Manila Bay [South China Sea],"14.9381, 120.7145 (14° 56' North, 120° 43' East)",7.3 meters (23.9 feet)
24,Macabebe,Telacsan,5.19%,"4,057","3,818",6.26%,1.29%,2018,coastal,Manila Bay [South China Sea],"14.9384, 120.7228 (14° 56' North, 120° 43' East)",7.6 meters (24.9 feet)
0,Magalang,Ayala,2.81%,"3,493","3,270",6.82%,1.40%,2011,landlocked,none (landlocked),"15.2280, 120.7036 (15° 14' North, 120° 42' East)",45.3 meters (148.6 feet)
1,Magalang,Bucanan,1.76%,"2,184","1,703",28.24%,5.38%,2011,landlocked,none (landlocked),"15.2344, 120.6754 (15° 14' North, 120° 41' East)",34.7 meters (113.8 feet)
2,Magalang,Camias,1.77%,"2,194","1,963",11.77%,2.37%,2011,landlocked,none (landlocked),"15.1914, 120.6514 (15° 11' North, 120° 39' East)",51.4 meters (168.6 feet)
3,Magalang,Dolores,1.32%,"1,640","1,717",-4.48%,-0.96%,2011,landlocked,none (landlocked),"15.2514, 120.6520 (15° 15' North, 120° 39' East)",44.3 meters (145.3 feet)
4,Magalang,Escaler,1.57%,"1,952","1,826",6.90%,1.41%,2011,landlocked,none (landlocked),"15.2728, 120.7329 (15° 16' North, 120° 44' East)",19.9 meters (65.3 feet)
5,Magalang,La Paz,1.99%,"2,472","2,100",17.71%,3.49%,2011,landlocked,none (landlocked),"15.2257, 120.6457 (15° 14' North, 120° 39' East)",51.8 meters (169.9 feet)
6,Magalang,Navaling,1.19%,"1,474","1,522",-3.15%,-0.67%,2011,landlocked,none (landlocked),"15.2714, 120.6591 (15° 16' North, 120° 40' East)",40.3 meters (132.2 feet)
7,Magalang,San Agustin,3.08%,"3,820","3,324",14.92%,2.97%,2011,landlocked,none (landlocked),"15.2235, 120.6890 (15° 13' North, 120° 41' East)",32.6 meters (107.0 feet)
8,Magalang,San Antonio,1.68%,"2,083","1,754",18.76%,3.68%,2011,landlocked,none (landlocked),"15.2409, 120.6627 (15° 14' North, 120° 40' East)",38.9 meters (127.6 feet)
9,Magalang,San Franciso,3.98%,"4,948","5,077",-2.54%,-0.54%,2011,landlocked,none (landlocked),"15.2067, 120.6485 (15° 12' North, 120° 39' East)",51.2 meters (168.0 feet)
10,Magalang,San Ildefonso,6.11%,"7,593","6,752",12.46%,2.50%,2011,landlocked,none (landlocked),"15.2571, 120.7122 (15° 15' North, 120° 43' East)",24.7 meters (81.0 feet)
11,Magalang,San Isidro,21.57%,"26,787","24,786",8.07%,1.65%,2011,landlocked,none (landlocked),"15.2247, 120.6388 (15° 13' North, 120° 38' East)",56.2 meters (184.4 feet)
12,Magalang,San Jose,2.87%,"3,563","3,579",-0.45%,-0.09%,2011,landlocked,none (landlocked),"15.1897, 120.6353 (15° 11' North, 120° 38' East)",63.9 meters (209.6 feet)
13,Magalang,San Miguel,2.25%,"2,790","2,714",2.80%,0.58%,2011,landlocked,none (landlocked),"15.2259, 120.6618 (15° 14' North, 120° 40' East)",39.9 meters (130.9 feet)
14,Magalang,San Nicolas 1st,2.88%,"3,576","3,458",3.41%,0.71%,2011,landlocked,none (landlocked),"15.2180, 120.6617 (15° 13' North, 120° 40' East)",44.6 meters (146.3 feet)
15,Magalang,San Nicolas 2nd,3.45%,"4,288","2,856",50.14%,8.93%,2011,landlocked,none (landlocked),"15.2164, 120.6668 (15° 13' North, 120° 40' East)",42.9 meters (140.7 feet)
16,Magalang,San Pablo,3.53%,"4,389","3,420",28.33%,5.39%,2011,landlocked,none (landlocked),"15.2182, 120.6769 (15° 13' North, 120° 41' East)",38.0 meters (124.7 feet)
17,Magalang,San Pedro I,1.41%,"1,756","1,760",-0.23%,-0.05%,2011,landlocked,none (landlocked),"15.2131, 120.6574 (15° 13' North, 120° 39' East)",46.7 meters (153.2 feet)
18,Magalang,San Pedro II,4.34%,"5,392","5,435",-0.79%,-0.17%,2011,landlocked,none (landlocked),"15.2109, 120.6533 (15° 13' North, 120° 39' East)",47.5 meters (155.8 feet)
19,Magalang,San Roque,2.28%,"2,833","2,525",12.20%,2.45%,2011,landlocked,none (landlocked),"15.2612, 120.6526 (15° 16' North, 120° 39' East)",43.4 meters (142.4 feet)
20,Magalang,San Vicente,3.47%,"4,305","3,726",15.54%,3.09%,2011,landlocked,none (landlocked),"15.2009, 120.6831 (15° 12' North, 120° 41' East)",38.7 meters (127.0 feet)
21,Magalang,Santa Cruz,5.89%,"7,318","6,396",14.42%,2.88%,2011,landlocked,none (landlocked),"15.2070, 120.6646 (15° 12' North, 120° 40' East)",42.6 meters (139.8 feet)
22,Magalang,Santa Lucia,7.79%,"9,673","8,883",8.89%,1.81%,2011,landlocked,none (landlocked),"15.2145, 120.6316 (15° 13' North, 120° 38' East)",63.8 meters (209.3 feet)
23,Magalang,Santa Maria,2.39%,"2,974","2,740",8.54%,1.74%,2011,landlocked,none (landlocked),"15.2554, 120.6650 (15° 15' North, 120° 40' East)",37.4 meters (122.7 feet)
24,Magalang,Santo Niño,2.81%,"3,494","3,185",9.70%,1.97%,2011,landlocked,none (landlocked),"15.2365, 120.7118 (15° 14' North, 120° 43' East)",28.9 meters (94.8 feet)
25,Magalang,Santo Rosario,4.22%,"5,235","4,624",13.21%,2.65%,2011,landlocked,none (landlocked),"15.2447, 120.6372 (15° 15' North, 120° 38' East)",55.2 meters (181.1 feet)
26,Magalang,Turu,1.58%,"1,962","2,052",-4.39%,-0.94%,2011,landlocked,none (landlocked),"15.2461, 120.7321 (15° 15' North, 120° 44' East)",17.7 meters (58.1 feet)
0,Masantol,Alauli,3.06%,"1,773","1,397",26.91%,5.14%,2017,landlocked,none (landlocked),"14.8710, 120.7134 (14° 52' North, 120° 43' East)",5.6 meters (18.4 feet)
1,Masantol,Bagang,2.89%,"1,676","1,708",-1.87%,-0.40%,2017,landlocked,none (landlocked),"14.8481, 120.6951 (14° 51' North, 120° 42' East)",5.2 meters (17.1 feet)
2,Masantol,Balibago,3.26%,"1,890","2,094",-9.74%,-2.13%,2017,landlocked,none (landlocked),"14.8555, 120.7023 (14° 51' North, 120° 42' East)",4.6 meters (15.1 feet)
3,Masantol,Bebe Anac,11.70%,"6,786","6,952",-2.39%,-0.51%,2017,landlocked,none (landlocked),"14.8794, 120.7073 (14° 53' North, 120° 42' East)",6.8 meters (22.3 feet)
4,Masantol,Bebe Matua,2.81%,"1,628","1,402",16.12%,3.20%,2017,landlocked,none (landlocked),"14.8709, 120.7055 (14° 52' North, 120° 42' East)",5.6 meters (18.4 feet)
5,Masantol,Bulacus,2.79%,"1,618","1,578",2.53%,0.53%,2017,landlocked,none (landlocked),"14.8455, 120.6800 (14° 51' North, 120° 41' East)",6.6 meters (21.7 feet)
6,Masantol,Cambasi,2.12%,"1,232","1,412",-12.75%,-2.83%,2017,landlocked,none (landlocked),"14.8737, 120.6844 (14° 52' North, 120° 41' East)",6.1 meters (20.0 feet)
7,Masantol,Malauli,3.34%,"1,939","1,612",20.29%,3.96%,2017,landlocked,none (landlocked),"14.8308, 120.6758 (14° 50' North, 120° 41' East)",4.9 meters (16.1 feet)
8,Masantol,Nigui,4.32%,"2,507","2,216",13.13%,2.63%,2017,landlocked,none (landlocked),"14.8265, 120.6813 (14° 50' North, 120° 41' East)",4.6 meters (15.1 feet)
9,Masantol,Palimpe,4.34%,"2,515","1,999",25.81%,4.95%,2017,landlocked,none (landlocked),"14.8759, 120.6861 (14° 53' North, 120° 41' East)",6.2 meters (20.3 feet)
10,Masantol,Puti,2.67%,"1,551","1,123",38.11%,7.03%,2017,landlocked,none (landlocked),"14.8515, 120.6890 (14° 51' North, 120° 41' East)",4.5 meters (14.8 feet)
11,Masantol,Sagrada,1.49%,863,"1,288",-33.00%,-8.08%,2017,landlocked,none (landlocked),"14.8476, 120.6878 (14° 51' North, 120° 41' East)",7.1 meters (23.3 feet)
12,Masantol,San Agustin,3.07%,"1,782","1,534",16.17%,3.20%,2017,landlocked,none (landlocked),"14.8618, 120.6989 (14° 52' North, 120° 42' East)",5.1 meters (16.7 feet)
13,Masantol,San Isidro Anac,1.90%,"1,100","1,144",-3.85%,-0.82%,2017,landlocked,none (landlocked),"14.8944, 120.6918 (14° 54' North, 120° 42' East)",3.8 meters (12.5 feet)
14,Masantol,San Isidro Matua,6.07%,"3,520","4,552",-22.67%,-5.27%,2017,landlocked,none (landlocked),"14.8934, 120.7048 (14° 54' North, 120° 42' East)",8.0 meters (26.2 feet)
15,Masantol,San Nicolas,6.47%,"3,751","3,494",7.36%,1.51%,2017,landlocked,none (landlocked),"14.8909, 120.7086 (14° 53' North, 120° 43' East)",7.3 meters (23.9 feet)
16,Masantol,San Pedro,2.13%,"1,238","1,056",17.23%,3.40%,2017,landlocked,none (landlocked),"14.8416, 120.6814 (14° 50' North, 120° 41' East)",3.4 meters (11.2 feet)
17,Masantol,Santa Cruz,4.23%,"2,452","2,171",12.94%,2.60%,2017,landlocked,none (landlocked),"14.8610, 120.6681 (14° 52' North, 120° 40' East)",4.8 meters (15.7 feet)
18,Masantol,Santa Lucia Anac,2.09%,"1,212","1,373",-11.73%,-2.59%,2017,landlocked,none (landlocked),"14.8911, 120.7035 (14° 53' North, 120° 42' East)",6.7 meters (22.0 feet)
